timestamp,facility,total_consumption_kwh,grid_kwh,solar_kwh,wind_kwh,diesel_kwh,temperature_c,occupancy_percent
2026-03-09 01:50:28.894774,Hostel Block 1,58.61,35.17,0.0,4.69,1.17,30.3,91.14688676212742
2026-03-09 02:50:28.894774,Hostel Block 1,64.34,38.6,0.0,5.15,1.29,34.5,87.01112325179751
2026-03-09 03:50:28.894774,Hostel Block 1,64.05,38.43,0.0,5.12,1.28,25.3,90.84267044991824
2026-03-09 04:50:28.894774,Hostel Block 1,59.92,35.95,0.0,4.79,1.2,27.3,85.85500533656385
2026-03-09 05:50:28.894774,Hostel Block 1,60.18,36.11,0.0,4.81,1.2,24.2,87.93401012587844
2026-03-09 06:50:28.894774,Hostel Block 1,87.22,52.33,0.0,6.98,1.74,25.6,83.30924780029177
2026-03-09 07:50:28.894774,Hostel Block 1,107.13,45.0,32.14,8.57,2.14,23.1,80.64776411345652
2026-03-09 08:50:28.894774,Hostel Block 1,165.56,69.53,49.67,13.24,3.31,30.2,71.14037768444209
2026-03-09 09:50:28.894774,Hostel Block 1,168.6,70.81,50.58,13.49,3.37,23.4,62.90867116833546
2026-03-09 10:50:28.894774,Hostel Block 1,150.39,63.16,45.12,12.03,3.01,31.2,55.03163341468505
2026-03-09 11:50:28.894774,Hostel Block 1,103.58,43.5,31.07,8.29,2.07,33.5,51.18866532193738
2026-03-09 12:50:28.894774,Hostel Block 1,71.52,30.04,21.46,5.72,1.43,24.3,34.0489222767559
2026-03-09 13:50:28.894774,Hostel Block 1,58.38,24.52,17.51,4.67,1.17,33.5,23.7922328466218
2026-03-09 14:50:28.894774,Hostel Block 1,61.93,26.01,18.58,4.95,1.24,30.6,22.543337905677788
2026-03-09 15:50:28.894774,Hostel Block 1,59.91,25.16,17.97,4.79,1.2,29.6,18.97192467733241
2026-03-09 16:50:28.894774,Hostel Block 1,79.04,33.2,23.71,6.32,1.58,37.0,18.532144003724696
2026-03-09 17:50:28.894774,Hostel Block 1,91.19,38.3,27.36,7.29,1.82,29.5,26.65077354730367
2026-03-09 18:50:28.894774,Hostel Block 1,116.87,49.09,35.06,9.35,2.34,28.3,32.5436030773148
2026-03-09 19:50:28.894774,Hostel Block 1,134.4,56.45,40.32,10.75,2.69,31.6,45.44480668739194
2026-03-09 20:50:28.894774,Hostel Block 1,200.0,120.0,0.0,16.0,4.0,25.9,55.49035489360058
2026-03-09 21:50:28.894774,Hostel Block 1,209.0,125.4,0.0,16.72,4.18,26.3,64.50825888695161
2026-03-09 22:50:28.894774,Hostel Block 1,223.45,134.07,0.0,17.88,4.47,32.6,76.63242763612888
2026-03-09 23:50:28.894774,Hostel Block 1,206.53,123.92,0.0,16.52,4.13,31.9,81.47742203073867
2026-03-10 00:50:28.894774,Hostel Block 1,160.24,96.14,0.0,12.82,3.2,37.4,84.31615898929789
2026-03-10 01:50:28.894774,Hostel Block 1,64.21,38.53,0.0,5.14,1.28,28.6,91.29555798147004
2026-03-10 02:50:28.894774,Hostel Block 1,58.33,35.0,0.0,4.67,1.17,28.5,89.20217399440958
2026-03-10 03:50:28.894774,Hostel Block 1,60.82,36.49,0.0,4.87,1.22,30.0,92.87451239314866
2026-03-10 04:50:28.894774,Hostel Block 1,60.39,36.24,0.0,4.83,1.21,24.7,92.14304947518949
2026-03-10 05:50:28.894774,Hostel Block 1,71.66,43.0,0.0,5.73,1.43,31.7,85.32951406511563
2026-03-10 06:50:28.894774,Hostel Block 1,73.99,44.4,0.0,5.92,1.48,36.5,83.0515294939274
2026-03-10 07:50:28.894774,Hostel Block 1,118.16,49.63,35.45,9.45,2.36,27.9,75.92641136524585
2026-03-10 08:50:28.894774,Hostel Block 1,171.09,71.86,51.33,13.69,3.42,35.7,78.13949564765035
2026-03-10 09:50:28.894774,Hostel Block 1,167.63,70.41,50.29,13.41,3.35,26.6,69.56523505244681
2026-03-10 10:50:28.894774,Hostel Block 1,172.73,72.55,51.82,13.82,3.45,22.5,62.19066478617926
2026-03-10 11:50:28.894774,Hostel Block 1,101.93,42.81,30.58,8.15,2.04,25.2,50.22425768128718
2026-03-10 12:50:28.894774,Hostel Block 1,83.11,34.91,24.93,6.65,1.66,31.0,42.10352124783981
2026-03-10 13:50:28.894774,Hostel Block 1,62.32,26.18,18.7,4.99,1.25,28.5,32.08576412463289
2026-03-10 14:50:28.894774,Hostel Block 1,64.67,27.16,19.4,5.17,1.29,33.2,19.94474139613493
2026-03-10 15:50:28.894774,Hostel Block 1,67.55,28.37,20.26,5.4,1.35,22.0,15.460791961532777
2026-03-10 16:50:28.894774,Hostel Block 1,75.49,31.7,22.65,6.04,1.51,36.5,26.99724063358157
2026-03-10 17:50:28.894774,Hostel Block 1,92.28,38.76,27.68,7.38,1.85,35.0,24.853025389491336
2026-03-10 18:50:28.894774,Hostel Block 1,91.74,38.53,27.52,7.34,1.83,33.8,32.562060964348575
2026-03-10 19:50:28.894774,Hostel Block 1,145.27,61.01,43.58,11.62,2.91,31.1,43.08655704262569
2026-03-10 20:50:28.894774,Hostel Block 1,173.17,103.9,0.0,13.85,3.46,31.6,58.18828174104334
2026-03-10 21:50:28.894774,Hostel Block 1,234.67,140.8,0.0,18.77,4.69,23.2,67.26313027666204
2026-03-10 22:50:28.894774,Hostel Block 1,232.34,139.4,0.0,18.59,4.65,34.7,74.03125184746652
2026-03-10 23:50:28.894774,Hostel Block 1,233.18,139.91,0.0,18.65,4.66,37.1,84.88333794150128
2026-03-11 00:50:28.894774,Hostel Block 1,171.02,102.61,0.0,13.68,3.42,22.4,86.13666781597964
2026-03-11 01:50:28.894774,Hostel Block 1,60.66,36.4,0.0,4.85,1.21,36.6,86.38133239707317
2026-03-11 02:50:28.894774,Hostel Block 1,53.3,31.98,0.0,4.26,1.07,23.5,88.75130176626244
2026-03-11 03:50:28.894774,Hostel Block 1,60.62,36.37,0.0,4.85,1.21,26.3,85.22783939678469
2026-03-11 04:50:28.894774,Hostel Block 1,68.22,40.93,0.0,5.46,1.36,28.4,84.50138176701194
2026-03-11 05:50:28.894774,Hostel Block 1,61.22,36.73,0.0,4.9,1.22,33.8,87.16499247088424
2026-03-11 06:50:28.894774,Hostel Block 1,67.61,40.56,0.0,5.41,1.35,36.8,84.8898684559487
2026-03-11 07:50:28.894774,Hostel Block 1,117.02,49.15,35.11,9.36,2.34,27.9,85.33772138767476
2026-03-11 08:50:28.894774,Hostel Block 1,137.38,57.7,41.21,10.99,2.75,29.9,72.96179475064426
2026-03-11 09:50:28.894774,Hostel Block 1,171.08,71.85,51.32,13.69,3.42,33.1,65.28797139059596
2026-03-11 10:50:28.894774,Hostel Block 1,165.64,69.57,49.69,13.25,3.31,29.9,53.80280317477197
2026-03-11 11:50:28.894774,Hostel Block 1,108.99,45.78,32.7,8.72,2.18,29.2,50.54904563000939
2026-03-11 12:50:28.894774,Hostel Block 1,71.89,30.19,21.57,5.75,1.44,22.7,35.82587492460779
2026-03-11 13:50:28.894774,Hostel Block 1,58.87,24.73,17.66,4.71,1.18,26.9,25.51707160243511
2026-03-11 14:50:28.894774,Hostel Block 1,58.24,24.46,17.47,4.66,1.16,25.9,25.46309609531886
2026-03-11 15:50:28.894774,Hostel Block 1,68.43,28.74,20.53,5.47,1.37,24.1,20.462462397496466
2026-03-11 16:50:28.894774,Hostel Block 1,69.13,29.03,20.74,5.53,1.38,33.0,20.820838763325952
2026-03-11 17:50:28.894774,Hostel Block 1,89.27,37.49,26.78,7.14,1.79,22.7,30.26080957128434
2026-03-11 18:50:28.894774,Hostel Block 1,97.59,40.99,29.28,7.81,1.95,24.3,39.26944532220506
2026-03-11 19:50:28.894774,Hostel Block 1,130.01,54.6,39.0,10.4,2.6,30.4,45.9058090308531
2026-03-11 20:50:28.894774,Hostel Block 1,169.9,101.94,0.0,13.59,3.4,33.5,59.59001129019121
2026-03-11 21:50:28.894774,Hostel Block 1,194.63,116.78,0.0,15.57,3.89,30.7,72.0371636818576
2026-03-11 22:50:28.894774,Hostel Block 1,192.27,115.36,0.0,15.38,3.85,28.7,70.43231120799032
2026-03-11 23:50:28.894774,Hostel Block 1,221.5,132.9,0.0,17.72,4.43,23.4,77.06335004562837
2026-03-12 00:50:28.894774,Hostel Block 1,188.46,113.08,0.0,15.08,3.77,31.8,81.22790478363228
2026-03-12 01:50:28.894774,Hostel Block 1,58.27,34.96,0.0,4.66,1.17,25.5,89.7266417306396
2026-03-12 02:50:28.894774,Hostel Block 1,60.88,36.53,0.0,4.87,1.22,30.6,88.99323723902806
2026-03-12 03:50:28.894774,Hostel Block 1,68.12,40.87,0.0,5.45,1.36,36.4,85.46519987673365
2026-03-12 04:50:28.894774,Hostel Block 1,65.93,39.56,0.0,5.27,1.32,37.1,92.4194609213531
2026-03-12 05:50:28.894774,Hostel Block 1,58.96,35.38,0.0,4.72,1.18,29.9,83.45906971512743
2026-03-12 06:50:28.894774,Hostel Block 1,76.36,45.82,0.0,6.11,1.53,34.0,88.0412353372349
2026-03-12 07:50:28.894774,Hostel Block 1,101.21,42.51,30.36,8.1,2.02,33.7,83.87919008455987
2026-03-12 08:50:28.894774,Hostel Block 1,149.13,62.63,44.74,11.93,2.98,26.2,76.36282137968311
2026-03-12 09:50:28.894774,Hostel Block 1,191.25,80.32,57.37,15.3,3.82,27.9,66.7216940588361
2026-03-12 10:50:28.894774,Hostel Block 1,137.36,57.69,41.21,10.99,2.75,34.9,59.25277841950576
2026-03-12 11:50:28.894774,Hostel Block 1,114.22,47.97,34.26,9.14,2.28,33.6,50.44624459899865
2026-03-12 12:50:28.894774,Hostel Block 1,85.1,35.74,25.53,6.81,1.7,31.9,37.87397644325467
2026-03-12 13:50:28.894774,Hostel Block 1,57.61,24.19,17.28,4.61,1.15,37.1,25.674534777762062
2026-03-12 14:50:28.894774,Hostel Block 1,56.04,23.54,16.81,4.48,1.12,27.4,19.056931005775184
2026-03-12 15:50:28.894774,Hostel Block 1,66.93,28.11,20.08,5.35,1.34,34.3,20.58798897787068
2026-03-12 16:50:28.894774,Hostel Block 1,73.46,30.85,22.04,5.88,1.47,28.2,25.04104441727395
2026-03-12 17:50:28.894774,Hostel Block 1,84.9,35.66,25.47,6.79,1.7,37.6,30.119207105125028
2026-03-12 18:50:28.894774,Hostel Block 1,103.26,43.37,30.98,8.26,2.07,32.8,36.74616503954461
2026-03-12 19:50:28.894774,Hostel Block 1,152.09,63.88,45.63,12.17,3.04,34.2,51.959881781492086
2026-03-12 20:50:28.894774,Hostel Block 1,202.53,121.52,0.0,16.2,4.05,34.0,54.31263151304587
2026-03-12 21:50:28.894774,Hostel Block 1,217.12,130.27,0.0,17.37,4.34,35.7,71.15049753562843
2026-03-12 22:50:28.894774,Hostel Block 1,209.95,125.97,0.0,16.8,4.2,36.0,77.84488620923896
2026-03-12 23:50:28.894774,Hostel Block 1,181.42,108.85,0.0,14.51,3.63,34.6,77.17166861700414
2026-03-13 00:50:28.894774,Hostel Block 1,158.35,95.01,0.0,12.67,3.17,35.7,82.56315643375237
2026-03-13 01:50:28.894774,Hostel Block 1,60.36,36.22,0.0,4.83,1.21,35.3,90.65438312853755
2026-03-13 02:50:28.894774,Hostel Block 1,54.49,32.7,0.0,4.36,1.09,26.6,89.59233497089596
2026-03-13 03:50:28.894774,Hostel Block 1,60.6,36.36,0.0,4.85,1.21,34.9,86.3088430057997
2026-03-13 04:50:28.894774,Hostel Block 1,61.94,37.16,0.0,4.96,1.24,34.5,91.48667275521042
2026-03-13 05:50:28.894774,Hostel Block 1,54.87,32.92,0.0,4.39,1.1,36.0,91.16886970873378
2026-03-13 06:50:28.894774,Hostel Block 1,70.45,42.27,0.0,5.64,1.41,33.1,85.33635501345097
2026-03-13 07:50:28.894774,Hostel Block 1,121.68,51.1,36.5,9.73,2.43,26.8,85.40781670674352
2026-03-13 08:50:28.894774,Hostel Block 1,146.75,61.64,44.03,11.74,2.94,31.2,76.10205456787496
2026-03-13 09:50:28.894774,Hostel Block 1,181.88,76.39,54.57,14.55,3.64,36.0,63.14947674261183
2026-03-13 10:50:28.894774,Hostel Block 1,145.13,60.96,43.54,11.61,2.9,29.4,57.46022452357249
2026-03-13 11:50:28.894774,Hostel Block 1,124.08,52.11,37.22,9.93,2.48,38.0,50.1887813317004
2026-03-13 12:50:28.894774,Hostel Block 1,81.49,34.23,24.45,6.52,1.63,28.0,42.08014589190736
2026-03-13 13:50:28.894774,Hostel Block 1,54.3,22.81,16.29,4.34,1.09,29.4,28.34186768903497
2026-03-13 14:50:28.894774,Hostel Block 1,52.62,22.1,15.79,4.21,1.05,33.0,24.21363970070638
2026-03-13 15:50:28.894774,Hostel Block 1,64.35,27.03,19.31,5.15,1.29,26.8,23.32865685130693
2026-03-13 16:50:28.894774,Hostel Block 1,67.06,28.17,20.12,5.37,1.34,25.7,21.805663817464236
2026-03-13 17:50:28.894774,Hostel Block 1,74.28,31.2,22.28,5.94,1.49,30.1,31.65143167038964
2026-03-13 18:50:28.894774,Hostel Block 1,109.85,46.14,32.95,8.79,2.2,34.1,41.05728551827015
2026-03-13 19:50:28.894774,Hostel Block 1,136.55,57.35,40.96,10.92,2.73,23.1,46.561029364695635
2026-03-13 20:50:28.894774,Hostel Block 1,163.73,98.24,0.0,13.1,3.27,30.4,57.77705458214409
2026-03-13 21:50:28.894774,Hostel Block 1,234.14,140.48,0.0,18.73,4.68,30.8,66.44434248773237
2026-03-13 22:50:28.894774,Hostel Block 1,213.51,128.11,0.0,17.08,4.27,37.2,72.08957922751179
2026-03-13 23:50:28.894774,Hostel Block 1,194.33,116.6,0.0,15.55,3.89,35.5,81.2025665715862
2026-03-14 00:50:28.894774,Hostel Block 1,193.56,116.13,0.0,15.48,3.87,35.2,87.54213252209551
2026-03-14 01:50:28.894774,Hostel Block 1,38.17,22.9,0.0,3.05,0.76,26.7,91.98132347770967
2026-03-14 02:50:28.894774,Hostel Block 1,33.8,20.28,0.0,2.7,0.68,33.6,92.60001819745439
2026-03-14 03:50:28.894774,Hostel Block 1,30.63,18.38,0.0,2.45,0.61,33.4,93.0659726308839
2026-03-14 04:50:28.894774,Hostel Block 1,31.97,19.18,0.0,2.56,0.64,25.8,90.74511115910072
2026-03-14 05:50:28.894774,Hostel Block 1,37.78,22.67,0.0,3.02,0.76,22.7,84.41552800125825
2026-03-14 06:50:28.894774,Hostel Block 1,48.71,29.23,0.0,3.9,0.97,27.2,90.22183725278147
2026-03-14 07:50:28.894774,Hostel Block 1,64.59,27.13,19.38,5.17,1.29,32.0,90.82956366937808
2026-03-14 08:50:28.894774,Hostel Block 1,84.91,35.66,25.47,6.79,1.7,35.8,88.11214742451153
2026-03-14 09:50:28.894774,Hostel Block 1,104.12,43.73,31.24,8.33,2.08,35.9,81.87547235883478
2026-03-14 10:50:28.894774,Hostel Block 1,89.21,37.47,26.76,7.14,1.78,32.9,85.64650061075358
2026-03-14 11:50:28.894774,Hostel Block 1,70.24,29.5,21.07,5.62,1.4,29.8,74.73756533290272
2026-03-14 12:50:28.894774,Hostel Block 1,52.02,21.85,15.61,4.16,1.04,36.8,70.81055752566644
2026-03-14 13:50:28.894774,Hostel Block 1,38.34,16.1,11.5,3.07,0.77,27.8,72.69970870100136
2026-03-14 14:50:28.894774,Hostel Block 1,38.95,16.36,11.69,3.12,0.78,36.1,73.54547228047193
2026-03-14 15:50:28.894774,Hostel Block 1,42.69,17.93,12.81,3.41,0.85,35.0,65.21143984821765
2026-03-14 16:50:28.894774,Hostel Block 1,46.11,19.37,13.83,3.69,0.92,26.5,74.55577619703264
2026-03-14 17:50:28.894774,Hostel Block 1,43.29,18.18,12.99,3.46,0.87,26.7,71.2082247084627
2026-03-14 18:50:28.894774,Hostel Block 1,68.42,28.73,20.52,5.47,1.37,36.4,73.66567411652753
2026-03-14 19:50:28.894774,Hostel Block 1,70.46,29.59,21.14,5.64,1.41,25.0,81.87212476721365
2026-03-14 20:50:28.894774,Hostel Block 1,101.38,60.83,0.0,8.11,2.03,30.0,85.4093609787821
2026-03-14 21:50:28.894774,Hostel Block 1,118.95,71.37,0.0,9.52,2.38,24.9,82.03624899024427
2026-03-14 22:50:28.894774,Hostel Block 1,130.59,78.35,0.0,10.45,2.61,29.9,86.39777878306765
2026-03-14 23:50:28.894774,Hostel Block 1,141.67,85.0,0.0,11.33,2.83,25.4,87.126651736829
2026-03-15 00:50:28.894774,Hostel Block 1,113.2,67.92,0.0,9.06,2.26,30.9,84.11860096846743
2026-03-15 01:50:28.894774,Hostel Block 1,34.68,20.81,0.0,2.77,0.69,29.4,94.07102702548906
2026-03-15 02:50:28.894774,Hostel Block 1,37.18,22.31,0.0,2.97,0.74,26.6,93.29518822022406
2026-03-15 03:50:28.894774,Hostel Block 1,36.51,21.9,0.0,2.92,0.73,30.5,94.01910365699467
2026-03-15 04:50:28.894774,Hostel Block 1,38.44,23.06,0.0,3.07,0.77,32.0,92.65394355486278
2026-03-15 05:50:28.894774,Hostel Block 1,37.71,22.62,0.0,3.02,0.75,33.5,88.82690392211909
2026-03-15 06:50:28.894774,Hostel Block 1,44.31,26.59,0.0,3.54,0.89,27.2,87.3048711591949
2026-03-15 07:50:28.894774,Hostel Block 1,74.24,31.18,22.27,5.94,1.48,32.7,91.54583529890459
2026-03-15 08:50:28.894774,Hostel Block 1,92.55,38.87,27.76,7.4,1.85,36.3,89.73007240539138
2026-03-15 09:50:28.894774,Hostel Block 1,123.84,52.01,37.15,9.91,2.48,37.2,87.72420584553424
2026-03-15 10:50:28.894774,Hostel Block 1,105.83,44.45,31.75,8.47,2.12,27.8,77.3962410938091
2026-03-15 11:50:28.894774,Hostel Block 1,64.0,26.88,19.2,5.12,1.28,29.1,76.52695589597191
2026-03-15 12:50:28.894774,Hostel Block 1,49.55,20.81,14.86,3.96,0.99,22.5,73.9716480049485
2026-03-15 13:50:28.894774,Hostel Block 1,34.61,14.54,10.38,2.77,0.69,27.5,73.87037528675593
2026-03-15 14:50:28.894774,Hostel Block 1,36.51,15.33,10.95,2.92,0.73,27.3,74.54172412596644
2026-03-15 15:50:28.894774,Hostel Block 1,33.9,14.24,10.17,2.71,0.68,22.5,70.29750914671246
2026-03-15 16:50:28.894774,Hostel Block 1,47.03,19.75,14.11,3.76,0.94,23.9,66.1526903804423
2026-03-15 17:50:28.894774,Hostel Block 1,52.42,22.02,15.73,4.19,1.05,32.2,70.89728439507246
2026-03-15 18:50:28.894774,Hostel Block 1,68.84,28.91,20.65,5.51,1.38,23.7,74.85566472456443
2026-03-15 19:50:28.894774,Hostel Block 1,87.62,36.8,26.29,7.01,1.75,31.4,74.5415960955144
2026-03-15 20:50:28.894774,Hostel Block 1,92.15,55.29,0.0,7.37,1.84,33.1,80.50305546072053
2026-03-15 21:50:28.894774,Hostel Block 1,120.1,72.06,0.0,9.61,2.4,27.4,82.29862432509108
2026-03-15 22:50:28.894774,Hostel Block 1,147.48,88.49,0.0,11.8,2.95,29.9,82.42746502263306
2026-03-15 23:50:28.894774,Hostel Block 1,120.96,72.58,0.0,9.68,2.42,23.6,91.67823697068135
2026-03-16 00:50:28.894774,Hostel Block 1,91.48,54.89,0.0,7.32,1.83,28.1,90.03643231727702
2026-03-16 01:50:28.894774,Hostel Block 1,63.92,38.35,0.0,5.11,1.28,33.9,94.3383359333898
2026-03-16 02:50:28.894774,Hostel Block 1,54.98,32.99,0.0,4.4,1.1,26.4,89.16785531240102
2026-03-16 03:50:28.894774,Hostel Block 1,53.64,32.18,0.0,4.29,1.07,24.1,84.78448135024345
2026-03-16 04:50:28.894774,Hostel Block 1,65.98,39.59,0.0,5.28,1.32,24.9,89.33872925909223
2026-03-16 05:50:28.894774,Hostel Block 1,60.68,36.41,0.0,4.85,1.21,34.7,86.82228548158025
2026-03-16 06:50:28.894774,Hostel Block 1,67.73,40.64,0.0,5.42,1.35,33.8,85.46195460747487
2026-03-16 07:50:28.894774,Hostel Block 1,101.56,42.65,30.47,8.12,2.03,28.0,80.54896453736815
2026-03-16 08:50:28.894774,Hostel Block 1,148.74,62.47,44.62,11.9,2.97,25.9,75.87641803386808
2026-03-16 09:50:28.894774,Hostel Block 1,154.04,64.69,46.21,12.32,3.08,34.4,70.56487834923966
2026-03-16 10:50:28.894774,Hostel Block 1,134.73,56.59,40.42,10.78,2.69,32.5,55.21230338775028
2026-03-16 11:50:28.894774,Hostel Block 1,119.64,50.25,35.89,9.57,2.39,29.9,50.489171973215804
2026-03-16 12:50:28.894774,Hostel Block 1,81.72,34.32,24.52,6.54,1.63,33.2,39.698520519737755
2026-03-16 13:50:28.894774,Hostel Block 1,71.38,29.98,21.41,5.71,1.43,23.7,23.398334423165068
2026-03-16 14:50:28.894774,Hostel Block 1,68.06,28.58,20.42,5.44,1.36,33.0,17.766174703857587
2026-03-16 15:50:28.894774,Hostel Block 1,67.43,28.32,20.23,5.39,1.35,25.0,20.578438618871886
2026-03-16 16:50:28.894774,Hostel Block 1,60.12,25.25,18.03,4.81,1.2,28.2,19.737643389283818
2026-03-16 17:50:28.894774,Hostel Block 1,78.87,33.13,23.66,6.31,1.58,27.3,27.2716595939752
2026-03-16 18:50:28.894774,Hostel Block 1,116.15,48.78,34.85,9.29,2.32,22.8,38.306523513772134
2026-03-16 19:50:28.894774,Hostel Block 1,123.74,51.97,37.12,9.9,2.47,33.1,51.48560821580431
2026-03-16 20:50:28.894774,Hostel Block 1,184.89,110.94,0.0,14.79,3.7,26.6,60.96249653861476
2026-03-16 21:50:28.894774,Hostel Block 1,234.89,140.93,0.0,18.79,4.7,22.3,67.89655456601983
2026-03-16 22:50:28.894774,Hostel Block 1,188.43,113.06,0.0,15.07,3.77,29.7,74.8509645439637
2026-03-16 23:50:28.894774,Hostel Block 1,196.59,117.95,0.0,15.73,3.93,24.1,81.76265479609236
2026-03-17 00:50:28.894774,Hostel Block 1,185.29,111.17,0.0,14.82,3.71,34.5,84.12332836584264
2026-03-17 01:50:28.894774,Hostel Block 1,61.62,36.97,0.0,4.93,1.23,25.2,91.9735722894507
2026-03-17 02:50:28.894774,Hostel Block 1,53.92,32.35,0.0,4.31,1.08,26.0,92.3951073515738
2026-03-17 03:50:28.894774,Hostel Block 1,60.39,36.23,0.0,4.83,1.21,31.0,84.77289603410799
2026-03-17 04:50:28.894774,Hostel Block 1,54.94,32.97,0.0,4.4,1.1,32.3,85.23181464827191
2026-03-17 05:50:28.894774,Hostel Block 1,64.57,38.74,0.0,5.17,1.29,26.1,89.29891234616147
2026-03-17 06:50:28.894774,Hostel Block 1,65.7,39.42,0.0,5.26,1.31,26.9,81.98479759969027
2026-03-17 07:50:28.894774,Hostel Block 1,94.49,39.69,28.35,7.56,1.89,25.5,78.4642051881193
2026-03-17 08:50:28.894774,Hostel Block 1,169.32,71.12,50.8,13.55,3.39,29.3,72.8806949371214
2026-03-17 09:50:28.894774,Hostel Block 1,173.95,73.06,52.18,13.92,3.48,24.6,68.29283234968645
2026-03-17 10:50:28.894774,Hostel Block 1,159.83,67.13,47.95,12.79,3.2,37.2,62.264155155100234
2026-03-17 11:50:28.894774,Hostel Block 1,109.59,46.03,32.88,8.77,2.19,27.3,47.45973687734872
2026-03-17 12:50:28.894774,Hostel Block 1,65.4,27.47,19.62,5.23,1.31,27.0,33.96254638549944
2026-03-17 13:50:28.894774,Hostel Block 1,64.7,27.18,19.41,5.18,1.29,29.2,30.369966101924916
2026-03-17 14:50:28.894774,Hostel Block 1,57.7,24.23,17.31,4.62,1.15,28.1,18.797966487010314
2026-03-17 15:50:28.894774,Hostel Block 1,72.08,30.27,21.62,5.77,1.44,29.0,21.066471612522378
2026-03-17 16:50:28.894774,Hostel Block 1,76.16,31.99,22.85,6.09,1.52,28.8,21.633491863699405
2026-03-17 17:50:28.894774,Hostel Block 1,75.06,31.53,22.52,6.01,1.5,33.9,27.9053336363705
2026-03-17 18:50:28.894774,Hostel Block 1,114.17,47.95,34.25,9.13,2.28,34.5,40.0111801780692
2026-03-17 19:50:28.894774,Hostel Block 1,146.8,61.66,44.04,11.74,2.94,34.8,49.08178141229171
2026-03-17 20:50:28.894774,Hostel Block 1,158.88,95.33,0.0,12.71,3.18,22.0,58.44262814505552
2026-03-17 21:50:28.894774,Hostel Block 1,198.5,119.1,0.0,15.88,3.97,30.9,70.39391635902766
2026-03-17 22:50:28.894774,Hostel Block 1,243.74,146.24,0.0,19.5,4.87,26.1,77.59714227103139
2026-03-17 23:50:28.894774,Hostel Block 1,206.5,123.9,0.0,16.52,4.13,30.0,83.37567788558619
2026-03-18 00:50:28.894774,Hostel Block 1,164.13,98.48,0.0,13.13,3.28,24.7,82.2462326064924
2026-03-18 01:50:28.894774,Hostel Block 1,64.86,38.92,0.0,5.19,1.3,29.4,87.70600539487702
2026-03-18 02:50:28.894774,Hostel Block 1,64.25,38.55,0.0,5.14,1.28,24.2,84.98219490548374
2026-03-18 03:50:28.894774,Hostel Block 1,65.82,39.49,0.0,5.27,1.32,25.3,92.36071988486233
2026-03-18 04:50:28.894774,Hostel Block 1,53.67,32.2,0.0,4.29,1.07,24.2,85.92278934786017
2026-03-18 05:50:28.894774,Hostel Block 1,62.85,37.71,0.0,5.03,1.26,34.5,84.46186570285943
2026-03-18 06:50:28.894774,Hostel Block 1,78.63,47.18,0.0,6.29,1.57,33.0,89.24727714593264
2026-03-18 07:50:28.894774,Hostel Block 1,103.16,43.33,30.95,8.25,2.06,32.2,85.43308063857467
2026-03-18 08:50:28.894774,Hostel Block 1,134.22,56.37,40.27,10.74,2.68,35.6,73.02118970498717
2026-03-18 09:50:28.894774,Hostel Block 1,167.33,70.28,50.2,13.39,3.35,33.0,64.34976059352289
2026-03-18 10:50:28.894774,Hostel Block 1,147.04,61.76,44.11,11.76,2.94,22.6,53.62387342910966
2026-03-18 11:50:28.894774,Hostel Block 1,104.26,43.79,31.28,8.34,2.09,23.7,47.62428510618419
2026-03-18 12:50:28.894774,Hostel Block 1,82.44,34.62,24.73,6.6,1.65,25.5,39.46632735943585
2026-03-18 13:50:28.894774,Hostel Block 1,58.76,24.68,17.63,4.7,1.18,37.9,31.251179481772894
2026-03-18 14:50:28.894774,Hostel Block 1,62.81,26.38,18.84,5.02,1.26,36.8,25.684707897878127
2026-03-18 15:50:28.894774,Hostel Block 1,72.14,30.3,21.64,5.77,1.44,37.2,16.154280129417373
2026-03-18 16:50:28.894774,Hostel Block 1,63.08,26.49,18.92,5.05,1.26,32.1,19.54475885704352
2026-03-18 17:50:28.894774,Hostel Block 1,93.56,39.29,28.07,7.48,1.87,24.9,25.56495782388535
2026-03-18 18:50:28.894774,Hostel Block 1,99.43,41.76,29.83,7.95,1.99,24.8,37.94745844863094
2026-03-18 19:50:28.894774,Hostel Block 1,150.03,63.01,45.01,12.0,3.0,29.4,47.16762281808518
2026-03-18 20:50:28.894774,Hostel Block 1,202.36,121.41,0.0,16.19,4.05,28.4,56.797657128894606
2026-03-18 21:50:28.894774,Hostel Block 1,199.3,119.58,0.0,15.94,3.99,28.3,65.31791975046144
2026-03-18 22:50:28.894774,Hostel Block 1,248.9,149.34,0.0,19.91,4.98,30.7,72.1774390324201
2026-03-18 23:50:28.894774,Hostel Block 1,182.1,109.26,0.0,14.57,3.64,25.4,80.50521376424179
2026-03-19 00:50:28.894774,Hostel Block 1,150.81,90.49,0.0,12.07,3.02,26.0,84.2568214914744
